Tam_588	dai asuran padam...soorarai potru vida vera lvl acting da..🅱️unda mavane
Tam_589	dei b***u soorarai potru records lam vera level dra highest imdb rating,highest watched tamil film in ott indha maadhiri neraya iruku adhukunu asuran onnum mokka nu sollala adhuvum tharamana padam dhan ana soorarai potru alavuku illa
Tam_590	chee pee naa yen da kadharapore ungaloda paithiyatha theliya vaika paathen ana nee thirundha maatenga pola
Tam_591	Kundi eriyuthu di mala mudiyala avanugalukku
Tam_592	Based on a true story aa nalla illanaa , ungala andha mathiri idathula vazha vitta dhaanda puriyum😡
Tam_593	True bro,city la irukravanungaluku idhelam puriyathu!
Tam_594	Don't campare to Asuran please. Karnan Vera Padam adha yen Asuran kooda compare pandreengha?🙄😑
Tam_595	Antha iyar oruthan irukkanee...avalam ponnunga dress kazhatti aaduna pudikkum
Tam_596	Dai kalpold தனுஷ் அண்ணா மாஸ் டா 🗡🗡🗡⚔️⚔️⚔️
Tam_597	I am danush fan but asuran super movi karan avrge movi but danush annaku.acting ku award confirm
Tam_598	Thanush sister first roadla seyhutanga . Bus nikkama pogum .antha ponnuthan varum . Sethavaga kuda varuvaga bro
Tam_599	Yow kealava unna yarum compell pani pakka sollala .. unaku la drupathi movie dhan pidkum pola😂😂😂😂
Tam_600	Dhaush kalyanam pannathe avaa veeduthaane burning smell irukkatha seiyum
Tam_601	Aruvu ilathevenunghe, jaathi veeri pudichenuvenengheluku lam inthe padam pudikathu..🤣..KARNAN
Tam_602	Entha padam vera leaval super unakku pudikkala ni sun TV pakkatha laakki
Tam_603	Na Chettiar tha intha padam semma emotions எந்த இடத்தில் அடக்குமுறைகளுக்கு ஒருவன் உட்படுகிறோனோ அங்கு கர்ணன் இருப்பான் செம்ம
Tam_604	Unmai sis...reading habit iladhavangaluku endha padamum puriyadhu
Tam_605	Motta tatha unga vayasuku theatre la teva illata velai tatha poi ethana seriel parunga bye bye 😂
Tam_606	Waatha padam mokka nu solrava vaaiyla 
Tam_607	Panakaara ponna paathu Nadaga kaadhal panni yemaathi avanga mooliyaama panam sambathikiravangala pathi neenga enna nenaikiringa?
Tam_608	Yov padam semmaya irrukaya why this certain people dont have taste of watching good cinema really feel bad for them.From Malaysia i like this movie alot really very painfull
Tam_609	Nala eilanu solura தாதா niboi natiyae 🤬, sun tv la boi seriyal boi baruta venna🤬
Tam_610	Otha namam potuvan matum matuna avlotha avan enaku therinji ipo avana kandupudchrupanuga😅
Tam_611	Iyer mama...nee daa watse bandu
Tam_612	Pooooo da potta karnan is vera 11 da badu 😡
Tam_613	Dei nadika koodathunu nee yaa solra mooditu poda avaru kathaya kettu nadichirupaaru vanthutta kudumi
Tam_614	Mama su*** moodungu mairu maari pesadhinga
Tam_615	Hello manjal colour namam potta sir.... Paathukonga manda bathram..
Tam_616	Movie Mokka nu solluravaga tamil nadu la iruthu waste pa super movie next national award karnnan ippovai solluriga
Tam_617	Vairu eriutha caste paithiyangala☺️☺️????
Tam_618	Vayasana kaalathula unaku enna puriya pothu
Tam_619	Antha neela sokkaukku eppadi irukkanumam padam ...
Tam_620	Sema movie... Kudumi aiyyar romba payanthuttan pu.....nakku.... Mootta
Tam_621	1997la illa bro Na tirunelveli karan bro inga innume indha madhiri caste based nadakuthu bro.. Ivanunga la thirundhave matanga😠
Tam_622	🙄Metaphor na enna da… Therila mama 😂
Tam_623	Padathula neraya hidden details irundudhu ,padam nala irundudhu thala ilama oru silai irukumla athu enanu solunga bro yaravathu
Tam_624	Parapana naygal kulai nadangum neram aarambam 🔥
Tam_625	Padam mokka 😰 First half semma slow Second half ok
Tam_626	Padatha pathutu enala thunga mudila avlo super acting ... yellarume nala nadichirkanga
Tam_627	Ohhma naara koodhi samma movie cinemaa paathi theriyadha virus payanga ..
Tam_628	Santhosh Narayan yenga da bgm potu irukan🤦🤦 fight Kuda oru Nalla bgm illa
Tam_629	Iyer val romba tension ayitapla pola ene ipadi thana da sombi vaya
Tam_630	Ennada review sollurinka ....unmaiyya etutha ippute thanda kataila saptura unkalukku kasta patura vali thereyathuda kot......
Tam_631	@Nikil Rathnam yes brooo trueee bt nmba avangaluku support panna namab la kuda sangi solluvaga
Tam_632	avanuga enna sonna enna ana ippdi kurupitta community a thappa sitharikrathu thapputhan namma sangi na avanuga oopi than
Tam_633	Poi sun tv paka vendiyathana da , ena onion ku vandha, Oru story ah purincha thrla, review sola vantan.
Tam_634	Kandipa avan bjp kaaranadha irupaan.. 
Tam_635	unnalam yaru padam paka vara sonna vetla tair sathatha saptu thongavendiyathu thana 🤣
Tam_636	Nalla I'lla nu sollravaganuku... Award Vagunu Piragu Puriyum👑
Tam_637	நாமம் போட்ட பய கதறல் தான் இந்த படம் வெற்றி இருக்கு....
Tam_638	 ok da Sudalai adhu koodicha naladhu Nee Chinna Sudalai mootharam kudi
Tam_639	MAATU MOOTHARAM KUDICHA NALLATHA ADA KIRUKU PAYALE APPDIYE UN APPANA AATHA PEEYA THINNU
Tam_640	Padam purile nu sonnevangaluku, this film is the utter truth where we live in currently, to realize it might take time
Tam_641	Krishnar villain katuna nammavaluku pudikathu. But apudi thanda katuvom...
Tam_642	mamaku romba urruthiruchu pollaa atha ivalo tension agguraru🤣🤣🤣
Tam_643	2:13 aprm Enna dashuku da pakka pora!!! Dhanush ku thevai illadha velaina unaku theatre Enna velai!!! Poi sundal sapdra en soduku
Tam_644	Yow..😒 yaru ya neenga Padam paakavey teriyadha pasangala theater ku enn da poringa...Dhanush anna acting + Mari selva raj vera 11 la irundhu ❤
Tam_645	Ooi iyer ooi yen ipdi katharureenga valikuthu inimale romba valikum irukuda ungaluku😡
Tam_646	Na kuda edha movie ya first day paka ponna vera level 🔥🔥
Tam_647	Nool vai kuduthu matikuchu...ini ethana meme creators kita ole vanga pothu nu therila
Tam_648	Daiiii andha moveya thapa sollra va manishane kedayathu
Tam_649	***tha nalla Illa soldravangala. ..savunga Daw.. Indhamari padam pannamudiyadhu... Daw
Tam_650	Semma padam yethana time pathalum salikathu hats of maari selvaraj innum ithumathi innoru padam kudunga
Tam_651	Mokka padam slow
Tam_652	ivangellukella taste illa oru commercialized movies paakuvaanga pola thu
Tam_653	Mama odirungo poi serial parungo.... Vayiru eriyuthu kudumi nayiku
Tam_654	Daii sotta sambarru .. unaku ethellm puriyaathu da..
Tam_655	most people said its nice. can you change your title and screen? stupid channel
Tam_656	Sotta thalaya poda angutu... Adichida poranga...
Tam_657	Sotta thalaiya ne oru padan eduda vanthutan karuthu solrathuku nalla iruku illa atha vitutu theva illathu pesuran pud'ng"
Tam_658	Ivanunga padam pakka varala ba interview la nalla illanu solrathukke vanthu irupanunga blue shirt pottavan ethukku headphone edutbittu vanthan snumma jokers 🤭🤭
Tam_659	Unmai aana story ...antha kastatha anubavichavagaluke than theriyum 😣😔 we only know that pain 🥺
Tam_660	Aairu madaila oru adi vaingka broo😠😠😠
Tam_661	Intha film nalla illllanu sonavanga Iru caste veriyargal, kodiyangulam la avana viturukanum Antha time la apo therium
Tam_662	Aiyer mama ku adila kodayuthu pola 🤣🤣 maami thallitu poi nalla kodaiva 🤣🤣 Aiyer Mama 🤣🤣
Tam_663	Avaall ku pidikathuu.... Kondai remba aadthuthu
Tam_664	Nalla illaina enna ithuku padam paatha paathilaye veliya vara ventiyathuthana
Tam_665	Andha naamaam potta kelavanaa kollanum ungalaaladhaan da innum saadhi veri itundhute iruku
Tam_666	Ayyar mama mental 🙈🙉🙊🚑
Tam_667	Dei, naamam poatta naaiye. Veetla cieling fan iruntha poi thookku maatikittu thongu, po . Nee ellam ennada review kudukkura?
Tam_668	Ponga da pundaigala ula okkara mudhiyala okka punda
Tam_669	2:06 da sunni punda poda kotha
Tam_670	Yes... same think..Enakum yen sikkiram Mudinjidhunu irundhuchi... Vera level screen play
Tam_671	Yow oru rupai sudatha kolluthi picha eadukkura pichakara naye unakku 300 time pathalum puriyathu curd rice
Tam_672	Nalla illa nu sonna antha bhramin en oru lusu ku..i
Tam_673	Poi umbu da sanghi thaiolli, the film absolute 🔥 just said their lives in good manner.
Tam_674	Namam pottava saadi veriyan.....pu****
Tam_675	padam vera level
Tam_676	Thaaaaa kathariye sethuruva pola ...avan pakathukula kuda ne poga mudiyathu 😅😂😂😂😂
Tam_677	Daa naraya Peru nalla erukunu dhaan solli erukaanga aprm ethuku thumbnail appadi vachinga
Tam_678	Thumbnail olunga podra mairu
Tam_679	Indha movie ku award tharlana avanga mansanay illa bro
Tam_680	Bro karnan movie paaruga...Vera leval bro...Mr.D Acting veriththanam...🔥🔥🔥
Tam_681	@Vigneshwaran M adha vachi Enna SEIYA porom tirama irukkavan varattum 🔥 ellarukkum Ellam kedaikkanum bro ❤️
Tam_682	Karnan varuvan urimai thaaruvan🔥🔥🔥🔥
Tam_683	Time iruntha ennoda channal poi parunga pudichuruntha support panunga nanba..
Tam_684	Thambi thanks .unga Karuthu enaku pidichiruku.
Tam_685	Comment section ah paatga ellarum karnan movie paathutingapola ......... Naa matum dhan inu paakala nu neniakren🙄🙄🙄
Tam_686	Oru padam evlo visyam pasuthuna omg excellent to the team....
Tam_687	Inathai thavaraga pesuna vettitu poganum athan enga palakam🔰🔰🔰💞💞 sivagangai seemai
Tam_688	Bro unga content nalla irundhuchuna nangalae subscribe pannuvom
Tam_689	Ethu ellathukumae Thevar caste mattum tha Karanam.Evalo kevalma valthutu anda parambara sollitu thiriranuka entha thirutu parambarai.
Tam_690	hahhahah loosea ne oscar award alam varadu noobbe
Tam_691	Jaathi pirivinai vendam nu solravanga like here🥰😎
Tam_692	Yaarellaam video pakurathuku munnadiye comment read panne vandhinge 😅🙋 thumbs up 👍🔥
Tam_693	Ore solutions ella jaathi veriyangalayum vesham vachum kollanum athu appa amma va irunthalum😡
Tam_694	Endha pu***ku pudikalayo ava la oru ba**u
Tam_695	Unlike potavan ellam intha 2 sambavathai seithavargal tha irukanum..
Tam_696	I am from thirunelveli yenakey ithu theriyathu😭😭
Tam_697	😂🤣 my father is vanniyar and my mother is paraiyer.But,what I am putting in my surname😂🤣🤣
Tam_698	Bro neenga antha caste intha caste nu sonna athu oru feel ye illa... Antha particular caste a mention panna konjo changes vara vaipiruku
Tam_699	Mostly intercast marriage pananum apotha cast la irukadhu bro
Tam_700	Kadavul yetra thalvoda padikala namma than atha urvagirukoam bro
Tam_701	Ada Ada da Iyer namam peresaa iruku lyer punda
Tam_702	Kadaisi varaikum video edukumbodhu yaarumae sollala, ennoda shirt button ah pathi 
Tam_703	Two Million Subscribers indha video la Touch pananum nenaikuravanga yaaru??
Tam_704	Muttaiku porandha Motta  10.10 . Who noticed that he asked ,Mutta Iruka thirupi start pannalama dead raa
Tam_705	Irfans subscriber be like: soorum potu kasu kudkura enna manasuan yaa nee ❤️. Antha manasuthan sir kadavul 😁
Tam_706	After BMW car sold video..unga mela irrutha respect poiduchi.. reason vera level
Tam_707	Irfan bro, unga shirt button maathi pottu irrukinga... Idhu fashion ah.. Illa nijamaley theriyama maathi pottingala😅
Tam_708	Ena bro food vitutu Mr beast channel maari aalam nu irukingala ...   Me: en support epayumei irukum
Tam_709	Nalarku ma.. Don't keep neraya hope cuz romba hope vecha ella padam um below par a theriyum. Just normal a poi parunga. Karuthu enna solranga nu kelungam avlothan😊
Tam_710	Ippo padam nalla irruka r nalla illaiya pa...enna solla variga
Tam_711	Simple ah solungada sumar nu yen potu ilukureenga
Tam_712	Jadi veri pudichavanga serupala adikum padam..
Tam_713	Poi sun tv parunga da punda pasangala neega edhuku da padam pakka Varinga 🔥🔥🔥🔥
Tam_714	Nan apdi yethum ila, ana enaku pidichiruku.. En friends ku pudichiruku 😊😄. Inum neraya area la iruku. Indha madhri. Just tell you aren't aware of it.you're sick. Yuck
Tam_715	Para payalkaluku padam pudikum.yenda jaathi vachi polaikuringa.entha area le ippadi iruku
Tam_716	@Sriram Narayanan ena oyii olaru raa poi music podungaa Alexa play panduranga panduranga 🤣🤣
Tam_717	Ena oii poi sathsangam pannungaa paduranga padurunga noolu sotta oru ra agituu
Tam_718	Bro aththa ambi ya kathumela appuingka
Tam_719	Me to that Iyangar punda mooditu poda vantan oomba
Tam_720	British pathi movie edutha british a hate panna thonadha?
Tam_721	Venumne negative thumbnail potrukan... Pundamavan
Tam_722	Saadhiyam correctaa purinjavan indha padam pudikumnu solluvaan.. indha saadhi apdingardhu illa nu mass edhir paakra mentals Ku pudikaadhu.
Tam_723	Enna voindu sonnanna andha kelavana andha police adikkanu Appa avanukku therinjirukkum
Tam_724	Suntv pathirakalam endru sonnavan sethavanukku samam avana andha police adikkanum
Tam_725	Enna voiiiii? Boonulu pottu padam eduththaa, nannaa irukku ooinnu solliyeruppinga? Odukka pattavanukku padam eduththaa eriyuthu? Saavungadaa
Tam_726	Dei su**i inimey neenga periya caste nu thiriya mudiyadhu da ippo generation people ellaraiyum equal ah paakuranga neenga oom** dhan da poreenga
Tam_727	Nalla ilainu easya solidranga atha eduka evlo kasta padranga paratanalanum paravala kevalama pesathinga please
Tam_728	Antha kudumi vecha pundamavan pondati kuda ethuna pannitu irunthurapa padatha pakkama
Tam_729	Sun tv pakka vendiyava theatre ku en vandha nanam potava 3vadhu vati pathutu sollirkanum nalla illanu 2 perume waste ah vandhu padadm nalla illanu soldranga
Tam_730	Jativeripidita.calatupaya.netrinamam.soludu..padam.super.avan.pacha.padatin.vetri
Tam_731	Oru Oore sethuppogurathu Avalukku nadantha Kodumaiya Sollura padam Ungalukku Nalla illayaa Pongada Pundaingalaaaa
Tam_732	Daii yen da Ellarum asuran asuran nu solluringa Kirukku Pundaingala Padathukku Karnan nu name vachirukkangalla Karanana paarungada Padatha
Tam_733	1:10 Sun tv la Un pondatti Aaduva Podi Paaru da Thevidiya payaleee
Tam_734	Ipa nadakura jadhi kalavaram yaaraala nadakkuthu nadaga kathal pantra naayinga screen la imagine panni movie edutha ............periya p....
Tam_735	Sarie ketta. Artha kekatutathunu ne Acha Otha batu ungaluku Intha society la mun ati varakuttathunu nenaikaran nuku Intha padam oru savku atti equality athu tha I tha padam
Tam_736	Viddule okkanthu tea kuduchi sun tv patturuppiaya...poi thukkule thongguda😂
Tam_737	Dadi gara katha puriyalana moodikittu po kilavanum vaya poththu
Tam_738	Itha mari oru inimel evanalayu edukka mudiyathu. Intha moive ya yava mistake soldrano avanla oru...........
Tam_739	Andha konda mundaiku yeriyudhu yennada yellame samamnu soldranunga idhu namma polapula manna alli potradhu maadhiri irukunu
Tam_740	Nee gaandanala adhuve podhum @ namam uncle🤣🤣🤣
Tam_741	Pappan Munjilaye Aluga theriudhu Antha Nailam poramaila review kodukkuran
Tam_742	Movie pakka theriyadtha thaioli ellam appadi dhan sollitu pogum andha face less child yen varudthu nu kuda purila ivanga ellam sulthan movie pakka dhan laiku
Tam_743	Dai Evan evanukku Kadha purilanu sollurano Avan lam sinthikka theriyadhavana than iruppan
Tam_744	Asuran mari padam veanum na asuran movie poi thirupi paru. Athu vera padam ithu vera padam . Vera vera director eapadi da orea mari expect panringa ni solita flop agiduma
Tam_745	Karnan uthikuchu.. don't compare to Asuran. Asuran bgm, movie excellent. This movie is flop...
Tam_746	Ungluku ena wooiii intha ulagathula padachathulam ungaluku sikiram kedachuduchu neenga flight la parakum pothu engaluku bus kooda ilayae.. Dhanush vera level.. Inga pidiklanu pesanavan poora asuran ah compare pani pakraanunga
Tam_747	Yow naamam unakalam puriyathuya athu konjam brain irunthathan inthamathiri movie purium😁😁
Tam_748	Iethula sanki vathan avenlam poi mani attavendi yathuthana. ..potcharipu padam nadantha konduvantha....sanki
Tam_749	Sun tv la serial pakuravan ealam intha movie paka vantha eapadi da . Poi sun tv la serial paru po
Tam_750	Poramai thanga mudiyala sila pottaingaluku
Tam_751	Padam puriyalannu sonna kelatu paya mandaya konjam uthu parunga a dha nai yarunnu theriyym. Mavane na andha spotla matum irundha kelavan vai udanjurukum...
Tam_752	Andha sottai oda pondatti nalla Vella na educha sonnana aprm edhuku padam nalla illlanu sollura
Tam_753	2.13, pudichu iluthutu ponga..Dhanush Fans ketra poranga..Adi vagama thapichittaru
Tam_754	Throbathiya Sun tv la paarthiya da naaya
Tam_755	Antha thayir saadham thoonra naai ku pecha paar
Tam_756	Enna ooii sollureh padam nalla illai yah...himmm yah solle matteh ooi...unnaku nalla uraikutha ooii....nee thiruinthe ooi muthaleh...
Tam_757	Unpulu ku yenna da song yenga pota unku yenna
Tam_758	moive vera level.. nalla illanu solravungala loosu punadinga poramai pidicha pundai
Tam_759	Boys see the movie second time kandipa puriyum
Tam_760	@Xavier fun padikkalana vidu.... Onnum worrynpannatha kutty..... Ithellam sollathapa... Amma appava nenachikko... Dont worry next time ezhuthalam..... Unnoda uyir most valuablenin this world and ur parents.
Tam_761	@Xavier fun padikarathuke nee saava porena inga avan avanuku evlo prachana iruku elam sethuta sariya poidumada china payalae.. Vaalnthu kaatu..
Tam_762	Plz kutty payya happy ahh iru nee..
Tam_763	@Xavier fun padippu illaina saga poranam yara ivan komali
Tam_764	@Xavier fun all pass la poda matanga bro .........nee poi suicide pannu
Tam_765	@Xavier fun ippo thana intha comment aa today trending la parthen..ello eduthalyum podra..
Tam_766	@Xavier fun daiiii.... Nee sethuru..
Tam_767	@Xavier fun sollatha da first sethuru , nan poster otturan
Tam_768	Macha dei naa school thoranthu pogava illa da enna da solluvanga naa nallakiu poren romba bayama irukku 🤔
Tam_769	@Superstar Vijay odambu sari illanu sollunga
Tam_770	Macha onnu solla mattangala romba bayama irukkathu da
Tam_771	@Xavier fun entha korikayum neraivetra padum
Tam_772	Onna ppaathu evalo naal achu .....vaa thalaiva...😘😘
Tam_773	@Xavier fun Xavier koo..thi maganey Ni innum saagaliya
Tam_774	@Xavier fun athan all pass potachi illa apraum inna
Tam_775	@mani kandan illa bro.. adhu 1week munnafi pootadhu
Tam_776	@Silenter Me opan thevdiya 😂😂mmala eppa saavanum nu enaku theriyum.. sootha muufu
Tam_777	@Xavier fun sikrama saavu unaku nanga ellarum paalu oothanum, kandaraoli paiya xavier
Tam_778	@Silenter Me opan ku vena ne paal ootthu..venuna naanum varan.. en kanja thukki vaipan oppan saavukku.. avsaaru movne😂😂
Tam_779	Covid la work panra enakutha theriyu ma😒
Tam_780	@Xavier fun padippu mattum life illa brother.. padippu is part of life.. dont worry. dont punish ur mom and dad.. they will understand u.
Tam_781	Ennama ipadi pandrigale ma
Tam_782	Correct soninga sir evangala mudavaikanhum
Tam_783	Ithu tha covid ku nalla thadupu uchiya Iruka pothu 💪🏾
Tam_784	@Janani M ungalukku unga kavalai😉😁
Tam_785	@vetri velayutham Paravala theivamey !! Kojam Nala Pubg Pasangalalo da Jolly yeh irukalam ❤️
Tam_786	@Tamil Tamil adhedhan bro nanum soldran vendamm
Tam_787	@Bala murugan y bro Marupadiyum lock down potta niceaaaaaaaaa
Tam_788	Athukku India full ah logdown poduvangala
Tam_789	Yazh you tube la yean eppadi entru video parunga 🙏 nammalvar
Tam_790	Bro na nanachan ninga soillydinga
Tam_791	Cheating fellows election edo emathaporanunga
Tam_792	Itha vechu evlo pera kolla poranganu therila
Tam_793	@Xavier fun hey loosu... 11th la pass aana pothum..
Tam_794	Thalaivaa. Adhu climate naala dhaan fever, cold laa varudhu indha season la ... Corona laa illa
Tam_795	@Charlie Rio ennala dhan ALLPASS pootanga okva.. 😂😂🔥 epdi ennoda trick ku
Tam_796	Kashayam vachi kudi thangachi...sariyaa pogudhu...
Tam_797	Lockdown podunga nu solravanlam Kandippa School& College students aah thaan irupaan😂🤣😂
Tam_798	Eeee Aama Nanba😂 Athula Nanum Oruthan🕺💯
Tam_799	Enna mathiri kalyanam pannikka pana kashtam irukravanum ithula iruklam
Tam_800	Please close the schools and colleges and make them all pass.
Tam_801	20,000 Enna Enna selavu pannuvinga one month la.... Yarathu sollungale, please
Tam_802	thaniyar teachers life kelvi kuriyakiyavarkalukku than muthalil corona varanum
Tam_803	@Xavier fun deiii ....nee einnum suicide pannalaya...
Tam_804	@Bʟᴀᴄᴋ Gʟᴏᴠᴇ naane allpass poodanumnu pooraduran ne vera😂 suicide panni na en saavanum😂
Tam_805	Naam tamizhargal velvum nanba 💪🏾 neega kavala padathika
Tam_806	Sethaa saagurom. Appadiye Makkal mela akkarai. Appadi irundhaa Tasmac'a moodungada.
Tam_807	Apdla pana matranunga yenga veetuku oposide la oru veetla drinks viyabaram pandranga ...... police collector nu soli pathachu yarum kekala.....
Tam_808	Athelam pannamataga yena govt varumaname athulathana
Tam_809	Semmaaa bro ....kandupichutinga...💯💯💯👍👍👍👍
Tam_810	Thats true.. Aana namma CM PM nd MP lam vaccinate pannikitangala..?
Tam_811	TRUE.. they wanna sell out vaccination worth in trillion. Bill Gates on loss so certain virus drama
Tam_812	@R PRABHAKARAN avan avan job illama pasanglku school fees kuda pay pana mudiyama parents oda medical expenses paka mudiyama kasta padran jolya unaku
Tam_813	@muthu kumaran 🥺🥺Achoo pavam kolandhaya thitadheenga😆😆
Tam_814	Election naaala avanga covid case aa low pani taanga. After election see the results.
Tam_815	@தமிழ் அரலன் Aralàn 😂😂 da paithiyam aputila pana mudiyathu da
Tam_816	@தமிழ் அரலன் Aralàn 😂dei lusu maari pesaatha da
Tam_817	@siva NTK🌴 Vera maari 😂😂. Aayo kiruthu kiruthu thaa
Tam_818	Vantha vara sollunga sem aaa online la vaika sollunga 😂😂😂
Tam_819	@Mohamed Mujjamil karnan paata remake panitingala😂😂
Tam_820	@pooja Enna pasuriga yar satha Enna niga safea erukanum Nalla ennam 😠😠🤬
Tam_821	Poda matanga.. Olunga half syllabus padinga
Tam_822	Makkal lam pavam pa vala vidamatranga poi mela poi solli
Tam_823	@mersal Ajeshchris y means election varuthu ithukumela full lockdown vaiypu illa
Tam_824	@Tren dies..Appo election mudinja lockdown poduvaggalaaa..🤔 Enaku May month tha sem exam🙄
Tam_825	Happy news 😂😂lockdown podunga plzzz😓😓
Tam_826	Ada uyir ku utharavaatham kuduka sollunga 1st
Tam_827	You're talking like this because nobody died in your family....apdi nadanthavangala kelu...kastam sir when you loose a family member
Tam_828	மார்ச் 15 மறுபடியும் lockdown😁😁😁school college full lockdown kjm tamilnadu pakkam vanthudu poga 😂😂
Tam_829	College close pannuga😭😭seikarama lock down poduga😭😭😭😭😭
Tam_830	Enna pana sagavandiyathu than
Tam_831	Corona: makkal korikkai parisalikkum
Tam_832	Ovvoru vittu ku monthly monthly 15000rs kudutitu Evlo masampotalum ok sir
Tam_833	Epdi veetla irukka mudiyum athan school reopen pannitangale😩 ayoo ayooo loosu paiyan
Tam_834	Thadupposi Pottu yellorukkum sangu Vootha Parkurigala. Manushana Vaazha Vidungada
Tam_835	Adiya podu ediyaa podu vediyaa podu.
Tam_836	Poya lusu, yenga chiththappa covid aala tha seththaaru
Tam_837	Epoda leave viduvinga 😖 kadupa iruku 😰close the all scl & colleges
Tam_838	Yedhuku? Engala lockdown la pottu andha pakkam election fraud pannava? Mayiru virus. Setha saagurom. Poda
Tam_839	@Gopalakrishnan M office ah close pannitu soththuku pichaya yedupa .................
Tam_840	Eppa pa corana mudiyum aiyoooo😭😭😭😭😭😭😭sagadikuranga paaaa....
Tam_841	Eppo ellam lockdowna poda matanga paravana pinadi lockdowna poduvanga😈😈😈😈😈
Tam_842	Plzz clg SLC Lockdown podunga ...Apadiye tiktok open panirunga crt ta irukum.. 😁😁
Tam_843	Corona panuratha Vida ninga nala panuringa daa😂👍
Tam_844	Na college ee pogalappa enna pottu talla mudivu pannitanga
Tam_845	Vaccination poda vaika vera vazhi theriyala 😂 sikiram adha potu tholainga illana ipadi news potu nammala savadipanga.
Tam_846	Unnaya thanda romba naala ethir pathukkittu irukken🙄
Tam_847	Va thalivaa vaa thalivaa....🔥🔥🔥 Indha varushamum all pass pani vidu thalivaa🔥🔥🔥
Tam_848	Corona be like: yenakada end card podurenga yenaku endeee kediyaduda
Tam_849	En pondatiku....corana evalo thevalam..so enaku corana pathulam bayam illa
Tam_850	Ellarukum pannam emi kattivittu lockdowm podavum
Tam_851	Ethana vati ya scl pasingala pass podvinga , collage pasingala pass pann vachi vote achi kadikum ,
Tam_852	Petrol and diesel rate news 3 days ahaaa varaveyellaa omalaaaa echaaa media news deviate pandringalaaaa othaa
Tam_853	Corona duty dhan paakuranga enga veetla.....corona injection potrukanga......vera vali illama vela kidaikama indha work paakuranga😢😭
Tam_854	Sikkiram pothumudakkam kondu vanga da nalla katra suvasippom nan soldrathu sari thana sir
Tam_855	Muslim galukku ramzan pandigai varudhunnu modi ku muslim mela oru kannu adha lockdown solra avan
Tam_856	Seri seekiram lock down podunga...adhane....vyabarigal...yezhaigal...badikama yedavadu pannunga
Tam_857	poda punda kankuthy sunny homal ok sunny thavadys kathy lokdobavun puns
Tam_858	Yevanaachum lock down poteenga velakamaathaalaiye adipaanga makkal
Tam_859	Enga da Corona iruku ottu poda pokum pothu varatha Corona ottu potta udane virutham Enna da soluringa
Tam_860	Elections cancel pannunga election la varadhadhu after election varuma pracharam pannum bothu varadha
Tam_861	Election ku madum tha corona bayapuduthu sooo election ah thalli poda corona vaaa naamba thadugalam
Tam_862	First other states il irunth varvangla corona decrease agna varaikkum stop pannunga..
Tam_863	Corona oru mudivuku vanthalum, intha news channels oru mudivukku vara vida mattanga pola..
Tam_864	Eanakku earkanavea corona vanthuduchi thirumpaum varuma anna
Tam_865	En da thevdiya pasangala ungaluku vera velai pundaiye ilaya epa paru lockdown pote savadikuringa
Tam_866	Iock down podunga appuram makkalin account la 20000 thousand podunga corana vanthu sagurom lock down la sagamattom
Tam_867	Ve2u vellaiku ready aga vendiyathu than😂😂
Tam_868	Ippavye korana vantha yenakku happy than
Tam_869	Nalla commedy seen pa ore fun tha corona commedy.....
Tam_870	Corona .. Wave varudham ! Pongada chipsungala! Tv channel moodita paravadhu .. Ellamey poiya than irukum !
Tam_871	Dai ippa thaanda kashtappattu cricket la konju Mela vantha ippatha pangaloore la oru jance kedajathu ippa Poy lok down 😭😭
Tam_872	Ev pasareathea path corana earkath polea romba paserea ram dav Baba mathearea pasera
Tam_873	Corono corono nu inum ethna per life a pali vanga poringa.. Cha ithuku antha corono vae paravaila
Tam_874	gotha poi saavunga da sunnigala
Tam_875	ama aama state government central governmentu solradhe ketklana ipdi dan
Tam_876	Unga polappu odum normal people affected. Poda kena payalukal
Tam_877	Innum ethana varusathuku dha cororna va solli sambathika porangloo😑😑😑😑
Tam_878	Enda thaduppu oosiyum thevaiye illai thaduppu enra peril enda vesham enru yarukku theriyum ean arasangam ippadi yeamathranga
Tam_879	Keralavula erukkura yangalukku oru prachanaum illa ningala yathayathayo solluringalee🤣🤣🤣
Tam_880	Enga corana vaa illai ellam kattu kadhai lock down pottanga paavam makkal enna seivanga😞😞😞😞😞😞😞😞😞
Tam_881	Thirumba mothala iruntha.yeapadiyo intha lockdown Nala varumai kotuku keel ullavarkal mikavum illayapai santhiparkal
Tam_882	Ennaku already business romba dull achi life la neriya problem podhu so again lock down poda poregala
Tam_883	Modi potta plan ahh neenga news solli vera ennatha vikka udanthayaha irukka pohireergal
Tam_884	Adeii Corona Nee varra varaikum sandhosama dhan da iruku nee vandha aprm dhan da aluga varudhu
Tam_885	Marundhu vaangi vaaila odachu oothikro media pothitu poda news channels
Tam_886	Sivaranjjani thilakhavati super neega mask poda matigla rombaa poisollatiga saparinathan yaru
Tam_887	En saavukku yaarum kaaranam illai naan thookkupottu saaga pogiren
Tam_888	Epdiyaachum March 8 kulla lockdown podunga da pls
Tam_889	Dai muttah punnakku mudinju pona listah eanda pudhusa vantha mathiriyea kamikiringa
Tam_890	Appdina,,,namma Kattium kudukrom kuttium,,,Judy karat ma boss
Tam_891	Evavanum seri illa......... makkala oda nalathula kandukarathu illa intha TN govt. Makkala setha ponam akarathula than mukiyathuvam kamikuthu Central Govt.
