id,text,category
TA_TW1885,@USER Unaku unna paakum podhum apdiya theriyudhu? Naan enaku mattum thaano nu nenachen,NOT
TA_TW2109,@USER unaku vantha Ratham engaluku thakkali satiniya nalla iruku braa unga Niyayam,NOT
TA_TW2108,@USER Unga cover pic pakum pothe teriyum bro neenga evlo periya arivaalinu,NOT
TA_TW1882,@USER Ungalaku Enna adhellam easy ya vangidlam Unga gita dha niriya paisa iruke,NOT
TA_TW1880,@USER Unmaiya sonna unaku over ah theiryutha macha Hmmm kk da free vidu,NOT
TA_TW1879,@USER Vaanga sina How r U Machaan Thanks unga Akka Romba Nallava daa,NOT
TA_TW2107,@USER Vanthanuga na enaku avanuga I'd mention pannu vidu support Pannanum LA,NOT
TA_TW1876,@USER Vanthu paru... enaku new rendu partner irunkinga... unaku istam na group poduven,NOT
TA_TW1870,"@USER Vimalen kithe iruke...wait let me ask him, Naanum parthe romba naal achi",NOT
TA_TW1869,@USER Virat kohli sir unga left hand taatoos enakku photo venum naan kutharathukku,NOT
TA_TW1868,@USER Yaaru nalla scheme kondu varanga solrangalo avangaluku poduvan Rajni sonna rajni ku,NOT
TA_TW2106,"@USER yean anna athu last option, romba koduramaa irukkumo twist and turns",NOT
TA_TW2105,@USER Yean paati naangalam unga fan aagitom avlo super ah iruku voice,NOT
TA_TW1672,@USER Yenna machi ipidi sollita neram varum pothu unaku kandipa poduvom support tweets #TAG,NOT
TA_TW1867,@USER Yov ... Unaku yen intha theva ilatha Vela .. sry ktu po..,NOT
TA_TW1671,@USER Yovv.. Whatsappp la unaku velai kiduthuriken.. Inga vandhu fire vitutu iruka.. Anga va,NOT
TA_TW1866,@USER Yow naa Thor ah Kalaika unaku reply panna ya Sry theriyama panniten,NOT
TA_TW2104,@USER zoom pani Kannu la therinja camerala unga mugam maraikatha photo epadi,NOT
TA_TW4509,#TAG unaku namma archu ma ve paravala polaye But semma hype @USER,NOT
TA_TW1865,Active ID's na yaarayachum follow pannama irundha Comment Pannu ga ungla panran #TAG,NOT
TA_TW1670,Amma thaayae yaaru ma nee... Enga iruka.. Ithayumaa..ini unga peru Cp thalaivinu vachirlam #TAG,NOT
TA_TW2103,Appearance Pathi Pesama Irukka Mudiyalala Unaku lam Singing Dancing Enga Theriya Poguthu,NOT
TA_TW4545,Ayogya climax effect manasa vitu poga innum romba naal aagum polaye,NOT
TA_TW1864,Ayyo yaaru kannum pattuda koodadhu.... Romba naalaiku apparam TL jolly ah irukku #TAG,NOT
TA_TW1863,CDP From TODAY..!!! Good morning Nanba Tag Celebration Evening 6.00Pm 6.30pm #TAG @USER,NOT
TA_TW4544,Eagerly waiting for that day. Neram kalaam romba mukkiyam. Athisayam nadakum,NOT
TA_TW1862,"edhuku da unaku indha vela , Fan's ku edaila pro enna ? #TAG",NOT
TA_TW2102,Enada romba neram achae couple edit ah kanumae nu theditu irunthen.. Nice,NOT
TA_TW4543,Enaku Romba Pudicha Music Director @USER annan Happy Birthday anna #TAG,NOT
TA_TW2101,Enaku Yarume Support Tweet podala enga thalaivan poduvan @USER ne podu thala,NOT
TA_TW2100,Girls really like dhaadi guys or they just pretend? Romba naal doubt,NOT
TA_TW4542,IMO Romba overdose aana scene. Theater paathu nonthu pona scenes ithalam,NOT
TA_TW4541,India la pc build ku parts lam romba vilai gammi pola,NOT
TA_TW1669,Ivaru than teliva potrukare..... Save rt nu.......appovum panitingale.... Unga kadama unarchiya kandu Nan viyakuran,NOT
TA_TW1668,Keka kochama thn iruku.. Trend apo unga tweet ah la CP panikava #TAG ||,NOT
TA_TW1858,Malaysia language kathuku yaarukkavathu interest irunthu RT with unga name ah cmt pannuga,NOT
TA_TW1667,"Middle class ah porantha ethukkume asai pada kudathu, Apdi pattutta romba varuthapada vendiyatha irukkum",NOT
TA_TW1856,Miss u machi Kamal sir unaku irangal .. maraka mudiyuma Nama ninaivugal RIP,NOT
TA_TW4540,Mr.Rendu #TAG LA AJITH MOVIE POTTA MARUNALL PODUVAN AVAN THALAILA THUNDU,NOT
TA_TW1665,Mulla character #TAG all time favourite Akka negha pesara language especially unga voice ....,NOT
TA_TW1664,Naa final yr padikum pothu yen appa yaranthutatu so ennaku athu romba kashtama pochi..,NOT
TA_TW1855,Nalla venam da unaku naanlam antha ponnu maari pesalanu thana kovapadura ipo pesavendithana,NOT
TA_TW2094,Namma @USER ku equal nu Nenachitan pola..Unaku avlo scene ellam illa... #TAG,NOT
TA_TW2088,Namma CDP release panna aniki Talkwalker SS iruntha send pannu ga #TAG,NOT
TA_TW1663,Nanba Unga Tweets la #TAG Tag Sethikkonga. Marakkama Namba anna vayum Mention Pannunga.Please @USER,NOT
TA_TW4539,"nee AC adhunala unaku pota room, na illa enaku podatha room",NOT
TA_TW1850,No one should forget to add CDP tag athuthan inniku romba mukkiyam #TAG,NOT
TA_TW4538,ROFL Enaku Ennamo Unga Mela Than Doubt ah Irukku @USER sir,NOT
TA_TW4537,Romba naal kalichu tw la pesiruken ellathukum tq @USER and more,NOT
TA_TW4536,"Romba naala doubt , is this his original id or fanpage????",NOT
TA_TW1845,"Romba naala oru doubtu,can pulp fiction be called an anthology movie(with same characters)",NOT
TA_TW1844,Romba neram wait pandrom 2nd celebrity aa offical ah release panala #TAG @USER,NOT
TA_TW1656,Romba over ah pannathinga seekiram rls pannunga yaa CDP LIST AH ... @USER #TAG,NOT
TA_TW2083,Romba Perumaya Erukku... @USER La Yen Tweet ku Like Poduraru... #TAG ||,NOT
TA_TW2079,RT @USER : .. - Imman Annachi Fun Interview Full Video #TAG,NOT
TA_TW1655,"RT @USER : ""nee AC adhunala unaku pota room, na illa enaku podatha room""",NOT
TA_TW4535,RT @USER : #TAG Thalaivaaaa Idha Mattum Pantanaa En Unaku dhan....,NOT
TA_TW1653,RT @USER : #TAG to one of my favourite scenes from with our anna,NOT
TA_TW4534,RT @USER : 700 Hearts Me And My Akka Ponnu #TAG,NOT
TA_TW2075,RT @USER : aana Spelling unaku nithia nu iruke ma Numerology ah?,NOT
TA_TW4533,RT @USER : Active Vijay fans Follow panunga back panren #TAG,NOT
TA_TW1840,RT @USER : Actually unaku ipo shy thana varanum... Yen sirippu varuthu.... #TAG,NOT
TA_TW1839,RT @USER : Anna Romba Neram Online Laye Irukkinga Any Update ?? #TAG,NOT
TA_TW1836,RT @USER : Antha Celebrities Nanum Erukkenu Nenaikkum pothu Enakku Romba perumaiya erukku,NOT
TA_TW4532,RT @USER : Avan tweet panrathuka Google Translate vachu than poduvan,NOT
TA_TW1651,RT @USER : Clutch mattum work aagathu matha padi romba bayangaramaana stunt uu #TAG,NOT
TA_TW1650,RT @USER : Congrats da.. More likes unaku kidaikum anna kitta irundhu.. .. #TAG,NOT
TA_TW4531,RT @USER : Cp groupla enai join pana vitatuku romba thanks,NOT
TA_TW2074,RT @USER : Cp'ians enga irukinga Over over Unga postla thaan #TAG,NOT
TA_TW2073,RT @USER : Dai Enna Da 30 Mins dhan Vijay Songs ah,NOT
TA_TW1832,RT @USER : Design design-ah updates coming soon! Konjam wait pannu mappi #TAG,NOT
TA_TW1649,RT @USER : Eagerly waiting for that day. Neram kalaam romba mukkiyam. Athisayam nadakum,NOT
TA_TW1829,RT @USER : Enaku Romba Pudicha Music Director annan Happy Birthday anna #TAG,NOT
TA_TW1648,RT @USER : Enaku Yarume Support Tweet podala enga thalaivan poduvan ne podu thala,NOT
TA_TW1826,RT @USER : Follow &amp;follow back panitu unfollow panidranga Romba kastama iruku #TAG,NOT
TA_TW2072,RT @USER : Follow me frds....6year ayiduchu ana followers romba kammi #TAG,NOT
TA_TW2071,RT @USER : Good morning VD sonthangale Sorry romba late ah #TAG,NOT
TA_TW1817,RT @USER : Guys Yaarum Waste Pannadinga... Tag Ku Mattum Use Pannunga #TAG,NOT
TA_TW1815,RT @USER : Happy Birthday Brother. Waiting for your Combo again with #TAG,NOT
TA_TW1808,RT @USER : Happy birthday mame Romba naal ah aala kanom tholanchu poitiya,NOT
TA_TW4530,RT @USER : Hlo Ramya ma #TAG Official Page Mention Pannu,NOT
TA_TW4529,RT @USER : Inaiku 1hourla 1M Cross Panrom.. Get Ready.. #TAG,NOT
TA_TW1806,RT @USER : Konjam kozhupu thimiru Enakum iruku unaku melae Anbu thozhi...... #TAG,NOT
TA_TW4527,RT @USER : Like podra silra thana nee unaku iruku orunaal,NOT
TA_TW4526,RT @USER : Mams unaku ena achi #TAG tag add pannu,NOT
TA_TW1646,RT @USER : Mankatha villan BGM sonna Na unaku anniyan tharen Vera iruntha sollu,NOT
TA_TW1633,RT @USER : Mr.Rendu #TAG LA AJITH MOVIE POTTA MARUNALL PODUVAN AVAN THALAILA THUNDU,NOT
TA_TW2070,RT @USER : Naan Stop Pandrathaa Illa Yar Ponaalum Tweet Poduvan #TAG,NOT
TA_TW4525,RT @USER : Nalla director dhan pa.. aana azhagana pei weakness..,NOT
TA_TW1632,RT @USER : Namma ku equal nu Nenachitan pola..Unaku avlo scene ellam illa... #TAG,NOT
TA_TW1805,"RT @USER : NANBA ......!!!!! #TAG Konjam chill pannu , Maapi with now",NOT
TA_TW4524,RT @USER : Nanba special design or video editing pannu #TAG,NOT
TA_TW4523,RT @USER : Nanbaa hii unga Romba miss pannan love you,NOT
TA_TW4522,RT @USER : Nee Enna venunnalum Pannu eyan support unaku dhan....machiii,NOT
TA_TW4521,RT @USER : Nee Exam Mattum Cancel Pannu 2021 CM Needhanya,NOT
TA_TW2069,RT @USER : Nee mattum than inthe ulagithile unaku thunai endru vilangividum.WORDS,NOT
TA_TW1631,RT @USER : Never avan like than poduvan una madri quote panni heart vidamatan,NOT
TA_TW2066,RT @USER : Ok unaku oru chance iruku avan number vangi vachuko,NOT
TA_TW2065,RT @USER : Pikachu naa unaku vechu name ipo famous achu pollaa,NOT
TA_TW2063,RT @USER : Pinna enaku unaku understanding illama iruku ma da bby,NOT
TA_TW1803,RT @USER : Report Adikum Bothae Unga Veeram Ennanu Therinjukiten..!! Oorama Poi Ukkaruda..,NOT
TA_TW1800,RT @USER : ROFL Enaku Ennamo Unga Mela Than Doubt ah Irukku sir,NOT
TA_TW1799,RT @USER : Romba length ah iruku 1 week kula padichi Comment panran,NOT
TA_TW2059,RT @USER : Romba miss pannen ya unna Welcome back mams #TAG,NOT
TA_TW1797,RT @USER : Romba naal kalichu tw la pesiruken ellathukum tq and more,NOT
TA_TW1630,RT @USER : romba nerama muttu koduthutu irukaan... Onum work out aaga maatinguthu #TAG,NOT
TA_TW1796,RT @USER : Romba pavam da Neenga... Enenamo kanavu kandu irupinga la #TAG,NOT
TA_TW2055,RT @USER : Romba speed ah irukeengada athuvum within 2 days la,NOT
TA_TW4520,RT @USER : SAC ilana vijay ulagatukum ila cinema layum #TAG,NOT
TA_TW4519,RT @USER : Seekirame angel mathiri oru ponnu vanthu erangum ...unaku,NOT
TA_TW1795,RT @USER : Semma semma #TAG idan unga rendu perukum right song ponga,NOT
TA_TW2048,RT @USER : smily potavea cp panraingaya romba ukkuramana cp'ians pola #TAG,NOT
TA_TW4518,RT @USER : Spec romba nallarku.. Lkdwn mudiyatum..Similar naanu onnu vangikren,NOT
TA_TW2047,RT @USER : Summa romba naal ache oru photo :P Seriyana Veyil,NOT
TA_TW1626,RT @USER : Tag Time active irrukura Thalapathians !! Unga id cmnt pannunga #TAG,NOT
TA_TW1790,RT @USER : Twitter La ungala romba care eduthukura person Comment Yours: #TAG,NOT
TA_TW2045,RT @USER : Unaku ella sapidum bothu thonuchu athan odaney tweet poten,NOT
TA_TW1789,RT @USER : Unaku enna problem engakitta sollu macah give solution for you,NOT
TA_TW4517,RT @USER : Unaku Ethana vaati ra solradhu mention panu #TAG,NOT
TA_TW1624,RT @USER : Unaku lam VFT theva ila da Thalapathy fan eh potum #TAG,NOT
TA_TW1788,RT @USER : unaku puriyuthu rt pannama like matum podranga avangaluku purila #TAG,NOT
TA_TW4516,RT @USER : Unaku stool &amp; wig uku kudukura avalavu rhaan,NOT
TA_TW2044,RT @USER : Unga edit epavume Mass dha Marana Waiting #TAG ||,NOT
TA_TW1785,RT @USER : Unga energy lam semichi vachikoga nalaiku suma mass pananu #TAG,NOT
TA_TW1784,RT @USER : Unga Fav Cartoon sollitu pooga Enoda Fav: Ben10&amp;Power rangers #TAG,NOT
TA_TW4515,RT @USER : Unga favourite yaaru nu comment la sollunga! #TAG,NOT
TA_TW4514,RT @USER : Unga fb id Name irundha cmt pannunga. #TAG,NOT
TA_TW2042,RT @USER : Unga Kitaa Suspense Ahh Solalam nu Irunthom Bro #TAG,NOT
TA_TW2040,RT @USER : Unnthaa da ? Names vera maari vechirka !! #TAG,NOT
TA_TW1623,RT @USER : Vaibhav Thala kooda bike la porapo romba bayama irunthuchu..avara irukki puduchukitten..,NOT
TA_TW1620,RT @USER : Vanthanuga na enaku avanuga I'd mention pannu vidu support Pannanum LA,NOT
TA_TW1614,RT @USER : Vetrimaaran or Rayappan ? Unga favourite character edhu makkalae ?? #TAG,NOT
TA_TW1610,RT @USER : Waiting for #TAG vijay entry 6.00pm sharmply sampavam loading .. |#TAG,NOT
TA_TW1782,"RT @USER : Yeah bro, ana ghilli , thiruppachi kuda neutralsku pudikkum. 2008",NOT
TA_TW4513,Sony pix la adikadi poduvan.... Epo paathen nu lam nyabagam illa,NOT
TA_TW4512,Suddenah ipdi kutikaranam podurangana edho irukkum. adhukula romba happy agadheenga pillayarey,NOT
TA_TW4511,Tag Time active irrukura Thalapathians !! Unga id cmnt pannunga #TAG,NOT
TA_TW2039,Thalaiva @USER Nii Naluki Update Oda CDP release pannu nanba !! #TAG,NOT
TA_TW2038,Unaku @USER lam VFT theva ila da Thalapathy fan eh potum #TAG,NOT
TA_TW1781,Unaku wsh pana vartha varalada kannula irunthu thannitha varuthu nalaru avlothan soluven #TAG,NOT
TA_TW4510,Unga energy lam semichi vachikoga nalaiku suma mass pananu #TAG @USER,NOT
TA_TW1780,Vandhachu vandhachu Nee koopta maariye TL ku Indha thread unaku dha natpe @USER,NOT
TA_TW2037,Vijay annaa. Beyond cinema avara romba pudikkum adhu appadiye cinemakkum transfer aagiduchchu,NOT
TA_TW1602,"Vijay fan na Ajith hater ah tan erukanum ah, and Enada unga logic eh.......",NOT
TA_TW1601,Vijay tv la pandiyan store serial june 27 irunthu poda poranga doooiiiii... Tq @USER,NOT
TA_HL103,@dj ava enna behave panna cheran Mela thappu sollala avar enna thalli vittathu tha hord erunthu chu nu sonna mental,OFF
TA_HL104,@jessy kuttyma cuttimanu name vachirkavanga loosathan irpanga pola,OFF
TA_HL106,@Rasagulla memes ne antha sharukhan ya nose cut panna video potathukaka na follow pantren paaaa avaru mela semmaa kaandu cool pannita ena konjam,OFF
TA_HL107,"100 nalukku undana sambalam kidaikum. namaku appidiya ,naam velai seithal sorum illai maranam, yaar avargaluku adikka vurimai koduthathu, makkalin uyir evvalavu uyarvanadhu.ellorayum kurai sollavillai, sila nandri illadha police naygal than ippadi arajagam seigindranar , avargaluku vaal naal muzhudum arasu velai valanga kudathu, court mudivin padi thandanai valanga vendum, idhai parthal matra thappu seiyum police naygaluku budhi varum",OFF
TA_HL108,100 police karanala 95 per epadithan erukanuga.... antha 95per la rendu perala than rendu à®‰à®¯à®¿à®°à¯‡ poiduchu...... athu matum ela nanga katura tax la than avanuga salary poguthu pa..athu avanga duty seithu than aganum.. apuram ethuku police velaiku varunga... poi pichai eduka solu.. Andha police karanai dookil podavendam......appudhan uyirin madippu terium........,OFF
TA_HL110,"1st husband ku paiyaan ,2nd husband husband ku 2 daughters,3rd robert dance master marry panni kalatti vittutu ,ipooo naalavathu vera....chaii – – – –",OFF
TA_HL111,1st wife ta ena irukoo atha vapati kittaum....irukum....ne la ambala....vanitha. and peter erund perum romba wrost couple....nenga epdii unga kulanthaingala...koda nenaikama....epdiii alairingalaoii,OFF
TA_HL112,2 days ah cheran pandrathe pudikalai...loose maari behave pandrar,OFF
TA_HL114,2020 varusam rompa mosamana varusam corona vanthu saguranga heart attack vanthu saguranga pathathuku sucide vera yenna nadakuthu ones again rip sir[,OFF
TA_HL115,2nd pic la ulladai edhum podala.... enna ponnuda iva... chai...,OFF
TA_HL116,3 mrg panni nee romba love panna porio koduma,OFF
TA_HL117,3 muthaviga bigg boss vi2la irukuga athuga ponathan vi2 nalla irukum,OFF
TA_HL119,5 boys one girl senjaanga kilunchurum,OFF
TA_HL120,"7 varusama enna pudungittu irunthaalooo, avanukku ponttati thevai illatha?",OFF
TA_HL121,7 varusama puduginiya marriage agura varaikum ethuku wait panninga marriage ku munnadiye complaint kuduthu irukalame,OFF
TA_HL122,7 yrs enga koondhal pudunga poninga medam,OFF
TA_HL123,7years puduginiya enna odumai,OFF
TA_HL126,"aagiram sollu vera naatula irundhu vandhavan thaana, ivan vanithava mattum than ethirthu pesi irukan, vera enna pannirukan, kavin than ivanungaluku ilichavaayan, ivan than gamerpa, normala palaga kooda laayakku illathavan",OFF
TA_HL129,aanakal pengale use pannuranganu very chepa word Madhu sonnapo cheran enna pudingitu iruntharnu world fulla paarthome.. apro ipo mattum sir njani ayitaro.. los yepo yenga pesanumo anga sariya pesura.. avale pudikkathe silaperu avale thappa solrange.. ipdi thaan tamilnadu politics um irukkuthu.. so konjamavathu 6th sense use panni pesunga guys,OFF
TA_HL131,abhi dash.....um vanitha dash....um kamal sir warn pananum...diz week...must...kamal sir v r eagerly waiting ur wordz,OFF
TA_HL133,abirami kuda pesave vendam Ava verry verry bad Chi karumam pidichava,OFF
TA_HL134,abirami thevidiya pochcha arukkanum,OFF
TA_HL138,Ada chaiiii idhu kudumbame illa,OFF
TA_HL139,ada cheee ¤¢ ¤¢ ¤¢ ¤¢ Endha vayasula kelaviku kusumba paaru,OFF
TA_HL140,ada chi ennadi ithu than Expression ah da ni rashmika chi...en nazriya ve parudi[,OFF
TA_HL141,ada karumame endha vedio onnu dha. varama erunduchu eppa edhuvu vandhuduchu... koduma ¤¦ ¤¦ ¤¦asingama ella ya ungaluku [,OFF
TA_HL142,ada kattu yanai unakku yellam yepudi da palkova pola ponnu kidaikudhu...,OFF
TA_HL144,ada paavi payalugala unga alumbukku oru idam porul yeval illaya da chaiii [,OFF
TA_HL147,ada paavingala vai vekkura yedama a adhu... Update App to view,OFF
TA_HL148,Ada paithiyam government Ethukku erukku,OFF
TA_HL153,"Ada saniyane.... ’¦ ’¦ ’¦ pani padaram, puna mani, sarapampu and finally matu ravi ‚ ˆ ‘¿   ¡ ¤ ¤£ ¤£ ¤£ ¤£ ¤£ ¤£ ¤£ ¤£ ¤£ ¤£ ¤£ ¤£ µ ‡ ™Š",OFF
TA_HL154,ada sathosamana visiyam pa konjam konjama sagaratha vita mothama sakalam,OFF
TA_HL155,Adaiii appo Tamil nadu makkal mattum yenna da viral sappittu erukkangala Illa pallam thondii panatha vetchii erukkangala [:blubber][:blubber][:blubber],OFF
TA_HL156,Adapaavi.... Andha chinna paiyan enna paavam panna.... Nengadha veliya anngarigama nadandhukitadhu... Modhala ungaladha saagadikanum....,OFF
TA_HL157,adapavi chinapayana kola epadida manasuvanthuchu,OFF
TA_HL164,adi kattu eruma kavina ethachum pesuna pinchudum .unnaya bad word use panni thitra alavugu worth illad kunthani,OFF
TA_HL165,"adi paavi chinna pullaya yendi indha panchayathuku iluthuttu varra, adhu paavam, pinchileye palukka vachiratha! Chi karumam...",OFF
TA_HL166,adi thavadiya naaiya ne ewalo sapport Kevin ku pannurathu namba tharshan ku pannuna enna sri Lanka oruthan irukan awanuku support unaku vote poduirupom enni unaku oru puuu ella di thavadiya naaiya,OFF
TA_HL167,"adiae meera nethu episode la pacha pachaya peasuvanu sona,yetha antha mari yethachum peasu pakalam mavalae avlothan anga irukavanga una vida double madangu paesaravangalum irukanga,ama na theriama kekuran unakulam yaru miss south india award kuduthathu,ana athathan kudutha mari kuduthu pudingitangala",OFF
TA_HL168,adiye nee pombalaiya illa vera ethuvumaa dii ¤¬ ¤¬ ¤¬ ¤¬,OFF
TA_HL170,aduthavangala kashtapadthi athula ninga santhoshama avanngalumm ungla mathiri oru ponnu thaana chii thuu....,OFF
TA_HL173,again nah bigg boss la yen vanidha vanathalo cha ellarayum kedukurah,OFF
TA_HL175,ai andha ponu lusa masama erunthutu epati panudhy,OFF
TA_HL176,aii Thu yathuku intha mundaiya ulla anupuneega,OFF
TA_HL178,aiooooo panni unga veetku ulla eppadi venumnallum irundhukonga velila public ah indhamari social mediala upload panna naanga thapa than reply pannuvom ok,OFF
TA_HL181,aiyoo ivalam oru ponnae illa karumam da...,OFF
TA_HL182,aiyoyo love panra ponnu veetla enga love othukave illa periya perachanalam panni avanga veetlayea seri sammadham vaangi 21 enaku kalyanam date kodutha antha date laya ippadi aaganum adappavingala innum onnumea paakalayea en asayila mannu alli potutangaleeaaaaee,OFF
TA_HL184,alluuu p.......ya paru koncham pathini mari iru,OFF
TA_HL188,Aman da kavin ne use dhan pandra poruki,OFF
TA_HL191,antha chinna kulanthai evlo pavam.yen ippadi panringa.chii,OFF
TA_HL192,Antha ivlo cutaana baby aa kuppa thottiyil veesittu poguthey antha baby in amma oru loose,OFF
TA_HL193,Antha Lady Pregnent aa irukanga ipdilam panna bby kku than affect aagum.yaro ethuvo lusu mari panna nammalum pannanum nu avasiyam illa,OFF
TA_HL194,antha mirugangalukku miga kadumaiyan thandanai koduka veandum,OFF
TA_HL195,antha mirukangalai uyirutan errikkanum illai uyirutan puthaikanum,OFF
TA_HL197,antha pona ethume panamatanga. payangarama thandanai kudukanum. ivungala mari ponunga nala than ela ponungalukum keta peru,OFF
TA_HL198,antha ponna yan media la katala ;  antha porukkium thappu thana panna,OFF
TA_HL202,anthan sirupu satham romba irritating ah eruku,OFF
TA_HL203,apdi irukalam bcoz mental torchel dhana inoru name depress yedho onu patha adha theva illama negative pesum yaro namaku bad soli thara madhiri,OFF
TA_HL204,Apdi kelunga bro...Naaka pudungikira madhiri....,OFF
TA_HL205,apdiye ella panradhaiyum video eduthu podunga,OFF
TA_HL206,apo chapati la otta pottu neeum tha sorry sonna cheran kitta kuda nee sorry ketta apo nee kettavathana,OFF
TA_HL207,apo en chellathuku marriage ayiducha ³ avan pona potum poramboku en chellathuku best uh oruthan kedapan,OFF
TA_HL210,app ulla vandha pakramariya nenga post potturukenga karumoo,OFF
TA_HL211,Appa amma uravrlam thevaiye illa. aduthaval aal than venum Chi kevalamana jenmam,OFF
TA_HL215,appona...avlo dhan vijay birthday va kondada mudiyadhu...an...june 22 vijay death day dhan.....so sad.....,OFF
TA_HL217,apti potra dhangam vanitha sema kavin unmayile worth illa shaksi ya nalla irritated pannile venum unakku,OFF
TA_HL220,ara loosu.. solla varadha purunjukirathae illa.. kaathu kuduthu kaekkarathum illa.. theriyama evala thooki ulla pottutanga,OFF
TA_HL221,areve Ella avatha abal ne oru ponuthana Unaku vekama Ella,OFF
TA_HL226,"athenna da bigboss pugal ,athuve kevalam",OFF
TA_HL229,athu etho mental case,OFF
TA_HL232,Athunala ena da thala fan ah iruntha thalapathy ku ethum pana kudathu nu iruka ena ila thalapathy fan ah iruntha thala ku ethum pana kudathu nu iruka. Una mari sila tharuthala irukanala tha fans kula prblm ah.,OFF
TA_HL234,ava munji patha 10 nalu breakfast sapada mudiyathu,OFF
TA_HL235,ava sariyana the***ya va tha iruppa......... Update App to view,OFF
TA_HL236,avalauthala veliya anupumga ava ori loose,OFF
TA_HL237,Avana pathi pesura alavuku nee nallava kidaiyathu,OFF
TA_HL238,avana worth illanu soldra nee thaan ma worth illa oruthara pesuradhukku munnadi namma worth ennanu therinjikanum,OFF
TA_HL240,avanka life la enna nadakuthunu avangaluku mattum than therium....so namma yethum sollakudathu...moodittu namma velaiya pappom,OFF
TA_HL241,avanugala nalave iruka matanungayepdi ipdi pannamudithu ivungala manasatchiyea ilama,OFF
TA_HL242,avargaluku kodutha valiyai vida 100 madangu kodumai panni kollanum adha paarthu ulagathil anaivarum sandhoshapadanum police naigal….,OFF
TA_HL243,avunga sakkadaiya[:grin] ennum 6 masam than podi,OFF
TA_HL245,ayoo ithuka mathi mathi namala Saga adikuthunga,OFF
TA_HL249,"ayyo kadavule chinna kulandaiku endha dantanaiya, avan nallave eruka kudadu, avana thukkula podanum, thudikka thudikka saga adilkanum kadavule",OFF
TA_HL250,ayyo kadavule intha naatula innum kodumaigal nadakuthe ivangala manusa piravingala.intha baby ah thookipoda yepaditha manasu vanthucho [:sob][:sob],OFF
TA_HL255,background la sema speech ne love panna enna enna aragetruva rocket ah ellam kamatha dhan arangetruvaanga,OFF
TA_HL256,bajari netand sakatai,OFF
TA_HL258,big boss hotal la ulla vara vera yarum kadaikkaliya ungalukku.vanithava ulla viddu big boss V2 ore sanda intha saniyanal,OFF
TA_HL259,bigg boss kulla vandha madhu vera ippa irukura mathu vera chi avala kandale pidikala ava visiyadha mattum pesittu problem ah finish panna vendidhane theva illama pesi ketta pera vangura losliya pesunadhuku apro vaiya muditta stupid,OFF
TA_HL266,cha ungaluku poitu support panuna kadavulay.... Kanravi...,OFF
TA_HL267,chaiii idhu expression ah £ adhuku pakathula nikkira aunties eh thevala,OFF
TA_HL269,Che i hate vanitha oru family ah pirichita dash,OFF
TA_HL271,cheran is very honest... losliya poruki kavin porukiyoda ....vanitha yedhuku à®‰à®³à¯à®³ à®µà®¨à¯à®¤à®¾?,OFF
TA_HL272,cheran sir ah pidikala na durect ah face pathu solu pidikala nu athu vitu avar character ah ashigha paduthuringha.,OFF
TA_HL273,cheran unalam serupala adikanum ipudii pinju manasaa odaiya vachutuley unaku ipo santhosama,OFF
TA_HL275,cherupu adi koduthal ellam seriagivedum,OFF
TA_HL277,chi ivaluku vera work illa,OFF
TA_HL278,chi ivanuku arive varadhu pola thirundha ah jenmam tho,OFF
TA_HL279,chi kevalama pombala ‚,OFF
TA_HL280,chi kraumam... 3rd time eppdi tan manasu varumo kandaravi . today 3rd night vera[:yeah][:yeah][:yeah],OFF
TA_HL281,"chi paavam da, vungala eallam apdiye sevulla rendu tharanum da",OFF
TA_HL282,Chi podi neeum un munjium,OFF
TA_HL283,chii enna kodumai...azhugai varudhu pavam sir avanga ... police padhukaapu dhan kudukanum ipdi torture panni sagaticheeteengale,OFF
TA_HL284,chiii ithu enna ipti panraga,OFF
TA_HL285,"chiii kelavi,Ippo thriyuthu vijkumar venanu sonnathu",OFF
TA_HL286,Chiii po chi vakama ella Update App to view,OFF
TA_HL287,chiiii ellam vaya mudunga sandy pavama ... .pavama irukkurava game la vettukuduthutu pogalam I'll a....ego pudicchavangatha ellarumea intha bigg boss house la,OFF
TA_HL288,chiiiii no oru ponna kiss ah kudukura,OFF
TA_HL289,chiiiiiiiiithuuuuuuu ethana peratha marriage pannuva,OFF
TA_HL293,corona test editha evalukku HIV tesult varume[,OFF
TA_HL298,dai enga suryaaa va enna panni vachi irukkenga,OFF
TA_HL299,dai loose ni suriya va edhuku mela edhavuthu intha mathri potena serupu pinjurum,OFF
TA_HL300,Dai Naatla indha cinema karangalum panakaeangalum celebraties ivanga mattum dhan uyiroda vaalrangala Mathavangallam unga kannuku theriyadhe Ava oru Aalu nu Andha naaiku publicity theditrukinga ungaluku yenda indha manangetta polapu Ava epdi pona yaruku enna payan Thirundhungada dai Vaalga Tamil,OFF
TA_HL302,dai panningala iva irutha enna poi setha enna da ithu yallam oru news ha,OFF
TA_HL304,dai uanada mucha paru dei soriepudecha mouna dag abiramiâ›¸â›¸â›¸â›¸â›¸â›¸,OFF
TA_HL305,dai yannada pannura anka pakki payalaiiiii,OFF
TA_HL306,dai. pagu'bale kaiela sekkuna kaima panneruva. o. padam. yagetta odathu,OFF
